id,word,polarity,joy,fear,sadness,anger,surprise,disgust,one_word,word_variation,no_variation,sentiment
13075,swastika,negative,0,1,0,1,0,1,1,0,1,-1
13076,syllabe,positive,0,0,0,0,0,0,1,0,1,1
13077,syllabique,positive,0,0,0,0,0,0,1,0,1,1
13078,symbole,positive,0,0,0,0,0,0,1,0,1,1
13079,symbolique,positive,0,0,0,0,0,0,1,0,1,1
13080,symboliquement,positive,0,0,0,0,0,0,1,0,1,1
13081,symboliser,positive,0,0,0,0,0,0,1,0,1,1
13082,symbolisme,positive,0,0,0,0,0,0,1,0,1,1
13083,symétrie,positive,0,0,0,0,0,0,1,0,1,1
13084,symétrique,positive,0,0,0,0,0,0,1,0,1,1
13085,sympathique,positive,0,0,0,0,0,0,1,0,1,1
13086,symphonie,positive,1,0,0,0,0,0,1,0,1,1
13087,symptomatique,negative,0,0,1,0,0,0,1,0,1,-1
13088,symptôme,negative,0,1,0,0,0,0,1,0,1,-1
13089,synagogue,positive,0,0,0,0,0,0,1,0,1,1
13090,synchrone,positive,0,0,0,0,0,0,1,0,1,1
13091,synchroniser,positive,0,0,0,0,1,0,1,0,1,1
13092,syncope,negative,0,1,1,0,1,0,1,0,1,-1
13093,syndicat,positive,0,0,0,0,0,0,1,0,1,1
13094,synergie,positive,0,0,0,0,0,0,1,0,1,1
13095,synode,positive,0,0,0,0,0,0,1,0,1,1
13096,synonyme,positive,0,1,0,0,0,0,1,0,1,1
13097,synopsis,positive,0,0,0,0,0,0,1,0,1,1
13098,synoptique,positive,0,0,0,0,0,0,1,0,1,1
13099,syntaxe,positive,0,0,0,0,0,0,1,0,1,1
13100,synthèse,positive,0,0,0,0,0,0,1,0,1,1
13101,synthétique,negative,0,0,0,0,0,1,1,0,1,-1
13102,systématique,positive,0,0,0,0,0,0,1,0,1,1
13103,systématiquement,positive,0,0,0,0,0,0,1,0,1,1
13104,système,positive,0,0,0,0,0,0,1,0,1,1
13106,tabac,negative,0,0,0,0,0,1,1,0,1,-1
13108,tabagisme,negative,0,0,0,0,0,1,1,0,1,-1
13109,tabernacle,positive,0,0,0,0,0,0,1,0,1,1
13110,table,positive,0,0,0,0,0,0,1,0,1,1
13111,tableau,positive,0,0,0,0,0,0,1,0,1,1
13114,tablette,positive,0,0,0,0,0,0,1,0,1,1
13115,tablier,positive,0,0,0,0,0,0,1,0,1,1
13116,tabou,negative,0,1,0,0,0,1,1,0,1,-1
13117,tabouret,positive,0,0,0,0,0,0,1,0,1,1
13118,tabulaire,positive,0,0,0,0,0,0,1,0,1,1
13119,tabulation,positive,0,0,0,0,0,0,1,0,1,1
13120,tabuler,positive,0,0,0,0,0,0,1,0,1,1
13121,tache,negative,0,1,1,1,0,1,1,0,1,-1
13122,tâche,negative,0,1,1,0,0,1,1,0,1,-1
13123,tacher,negative,0,1,1,0,0,1,1,0,1,-1
13125,tacheter,negative,0,0,0,0,0,0,1,0,1,-1
13126,tachymètre,positive,0,0,0,0,0,0,1,0,1,1
13127,tacite,positive,0,0,0,0,0,0,1,0,1,1
13128,tacot,negative,0,1,0,1,1,0,1,0,1,-1
13129,tact,positive,0,0,0,0,0,0,1,0,1,1
13130,tactile,positive,0,0,0,0,0,0,1,0,1,1
13131,tactique,positive,0,1,0,0,0,0,1,0,1,1
13132,taffetas,positive,0,0,0,0,0,0,1,0,1,1
13134,taillader,negative,0,1,1,1,0,1,1,0,1,-1
13135,taillant,positive,0,0,0,0,0,0,1,0,1,1
13136,taille,positive,0,0,0,0,0,0,1,0,1,1
13137,tailler,negative,0,1,0,0,0,0,1,0,1,-1
13139,tailleur,positive,0,0,0,0,0,0,1,0,1,1
13140,tailleuse,positive,0,0,0,0,0,0,1,0,1,1
13141,taire,negative,0,1,1,1,0,1,1,0,1,-1
13142,talent,positive,0,0,0,0,0,0,1,0,1,1
13143,talisman,positive,0,0,0,0,0,0,1,0,1,1
13144,talon,positive,0,0,0,0,0,0,1,0,1,1
13145,talus,positive,0,0,0,0,0,0,1,0,1,1
13146,tambour,positive,0,0,0,0,0,0,1,0,1,1
13147,tambourin,negative,0,0,0,0,0,0,1,0,1,-1
13148,tambourinement,positive,0,0,0,0,0,0,1,0,1,1
13149,tambouriner,positive,0,0,0,0,0,0,1,0,1,1
13150,tamis,positive,0,0,0,0,0,0,1,0,1,1
13151,tamisage,positive,0,0,0,0,0,0,1,0,1,1
13152,tamiser,negative,0,0,1,0,0,0,1,0,1,-1
13153,tampon,positive,0,0,0,0,0,1,1,0,1,1
13154,tamponner,positive,0,0,0,0,0,0,1,0,1,1
13155,tandem,positive,0,0,0,0,0,0,1,0,1,1
13156,tangent,negative,0,0,0,0,0,0,1,0,1,-1
13157,tanière,positive,0,0,0,0,0,0,1,0,1,1
13158,tanner,positive,0,0,0,0,0,0,1,0,1,1
13159,tante,positive,0,0,0,0,0,0,1,0,1,1
13160,taper,positive,0,0,0,0,0,0,1,0,1,1
13161,tapir,negative,0,0,0,0,0,0,1,0,1,-1
13164,tapisserie,positive,0,0,0,0,0,0,1,0,1,1
13165,tapoter,positive,0,0,0,0,0,0,1,0,1,1
13166,taquiner,positive,0,0,1,1,0,0,1,0,1,1
13167,taquinerie,negative,0,1,0,1,0,0,1,0,1,-1
13168,tarer,negative,0,1,0,0,0,1,1,0,1,-1
13169,tarif,negative,0,0,1,1,0,1,1,0,1,-1
13170,tartan,positive,0,0,0,0,0,0,1,0,1,1
13171,tarte,positive,0,0,0,0,0,0,1,0,1,1
13172,tartre,negative,0,0,0,0,0,1,1,0,1,-1
13173,tas,positive,0,0,0,0,0,1,1,0,1,1
13174,tasse,positive,0,0,0,0,0,0,1,0,1,1
13175,tassement,negative,0,0,1,0,0,0,1,0,1,-1
13176,tatami,negative,0,0,0,0,0,0,1,0,1,-1
13177,tâtonner,negative,0,1,0,0,0,0,1,0,1,-1
13178,tatouage,positive,0,0,0,0,0,0,1,0,1,1
13179,tatouer,positive,0,0,0,0,0,0,1,0,1,1
13180,taudis,negative,0,1,1,0,0,1,1,0,1,-1
13181,taureau,negative,0,1,0,0,0,0,1,0,1,-1
13183,taverne,positive,0,0,0,0,0,0,1,0,1,1
13184,taxe,negative,0,0,1,1,0,0,1,0,1,-1
13185,taxer,negative,0,0,1,1,0,0,1,0,1,-1
13186,taxi,positive,0,0,0,0,0,0,1,0,1,1
13187,taxinomie,positive,0,0,0,0,0,0,1,0,1,1
13188,taxonomie,positive,0,0,0,0,0,0,1,0,1,1
13189,teaser,positive,0,0,0,0,0,0,1,0,1,1
13190,technicité,positive,0,0,0,0,0,0,1,0,1,1
13191,technique,positive,0,0,0,0,0,0,1,0,1,1
13192,technologie,positive,0,0,0,0,0,0,1,0,1,1
13193,ted,positive,0,0,0,0,0,0,1,0,1,1
13194,teflon,positive,0,0,0,0,0,0,1,0,1,1
13195,téflon,positive,0,0,0,0,0,0,1,0,1,1
13196,teindre,positive,0,0,0,0,0,0,1,0,1,1
13197,teinte,positive,0,0,0,0,0,0,1,0,1,1
13198,teinter,positive,0,0,0,0,0,0,1,0,1,1
13199,teinture,positive,0,0,0,0,0,0,1,0,1,1
13200,télégramme,positive,0,0,0,0,0,0,1,0,1,1
13201,télégraphe,positive,0,0,0,0,0,0,1,0,1,1
13202,téléphone,positive,0,0,0,0,0,0,1,0,1,1
13203,téléphoner,positive,0,0,0,0,0,0,1,0,1,1
13204,télescope,positive,0,0,0,0,0,0,1,0,1,1
13205,téléscope,positive,0,0,0,0,0,0,1,0,1,1
13206,télescopique,positive,0,0,0,0,0,0,1,0,1,1
13207,téléscripteur,positive,0,0,0,0,0,0,1,0,1,1
13208,télévision,positive,0,0,0,0,0,0,1,0,1,1
13209,téméraire,positive,0,1,0,1,0,0,1,0,1,1
13210,témérité,negative,0,1,0,1,1,1,1,0,1,-1
13211,témoignage,positive,0,0,0,0,0,0,1,0,1,1
13212,témoigner,positive,0,0,0,0,0,0,1,0,1,1
13214,témoin,positive,0,0,0,0,0,0,1,0,1,1
13216,tempera,positive,0,0,0,0,0,0,1,0,1,1
13217,tempérer,positive,0,0,0,0,0,0,1,0,1,1
13218,tempérament,positive,0,0,0,0,0,0,1,0,1,1
13219,tempérance,positive,0,0,0,0,0,0,1,0,1,1
13220,température,positive,0,0,0,0,0,0,1,0,1,1
13221,tempête,negative,0,1,1,1,1,0,1,0,1,-1
13222,temple,positive,0,0,0,0,0,0,1,0,1,1
13223,temporaire,negative,0,0,0,0,0,0,1,0,1,-1
13224,temporairement,negative,0,0,0,0,0,0,1,0,1,-1
13225,temporal,positive,0,0,0,0,0,0,1,0,1,1
13226,temporisation,negative,0,1,1,0,0,0,1,0,1,-1
13227,temps,positive,0,0,0,0,0,0,1,0,1,1
13228,ténacité,positive,0,0,0,0,0,0,1,0,1,1
13229,tendon,positive,0,0,0,0,0,0,1,0,1,1
13230,tendre,positive,0,0,0,0,0,0,1,0,1,1
13232,tendresse,positive,0,0,0,0,0,0,1,0,1,1
13233,ténèbre,negative,0,1,1,1,0,0,1,0,1,-1
13234,teneur,positive,0,0,0,0,0,0,1,0,1,1
13235,tenir,positive,0,0,0,0,0,0,1,0,1,1
13238,tennis,positive,0,0,0,0,0,0,1,0,1,1
13239,tension,negative,0,1,0,1,0,0,1,0,1,-1
13240,tentacule,negative,0,1,0,0,0,1,1,0,1,-1
13241,tenter,positive,0,0,0,0,1,0,1,0,1,1
13242,tentant,positive,0,0,0,0,1,0,1,0,1,1
13243,tentation,negative,0,0,0,0,0,0,1,0,1,-1
13244,tentative,positive,0,0,0,0,0,0,1,0,1,1
13245,tente,positive,0,0,0,0,0,0,1,0,1,1
13246,tenture,positive,0,0,0,0,0,0,1,0,1,1
13247,ténu,negative,0,1,1,0,0,0,1,0,1,-1
13248,tenue,positive,0,0,0,0,0,0,1,0,1,1
13249,tercet,positive,0,0,0,0,0,0,1,0,1,1
13250,terme,positive,0,0,1,0,0,0,1,0,1,1
13251,terminal,positive,0,1,1,0,0,0,1,0,1,1
13252,terminus,negative,0,1,1,0,0,0,1,0,1,-1
13253,termite,negative,0,0,0,0,0,1,1,0,1,-1
13254,ternaire,positive,0,0,0,0,0,0,1,0,1,1
13255,terne,negative,0,0,1,0,0,1,1,0,1,-1
13256,ternir,negative,0,0,1,0,0,1,1,0,1,-1
13257,terrain,positive,0,1,1,1,1,0,1,0,1,1
13258,terrasse,positive,0,0,0,0,0,0,1,0,1,1
13259,terre,positive,0,0,0,0,0,0,1,0,1,1
13260,terreau,positive,0,0,0,0,0,0,1,0,1,1
13262,terreur,negative,0,1,1,1,0,0,1,0,1,-1
13263,terreux,positive,0,0,0,0,0,0,1,0,1,1
13264,terrible,negative,0,1,1,1,1,1,1,0,1,-1
13265,terriblement,negative,0,1,1,1,1,1,1,0,1,-1
13266,terrier,negative,0,0,0,0,0,0,1,0,1,-1
13267,terrifier,negative,0,1,1,1,1,1,1,0,1,-1
13268,terrifiant,negative,0,1,1,1,0,1,1,0,1,-1
13269,territoire,positive,0,0,0,0,0,0,1,0,1,1
13270,territorial,positive,0,0,0,0,0,0,1,0,1,1
13271,terroriser,negative,0,1,1,1,1,1,1,0,1,-1
13272,terrorisme,negative,0,1,1,1,0,1,1,0,1,-1
13273,terroriste,negative,0,1,1,1,1,1,1,0,1,-1
13274,tertiaire,positive,0,0,0,0,0,0,1,0,1,1
13275,tertre,negative,0,0,0,0,0,1,1,0,1,-1
13276,test,positive,0,0,0,0,0,0,1,0,1,1
13277,testament,positive,0,0,0,0,0,0,1,0,1,1
13278,tester,positive,0,0,0,0,0,0,1,0,1,1
13279,tétanos,negative,0,1,0,0,0,1,1,0,1,-1
13280,tête,positive,0,0,0,0,0,0,1,0,1,1
13284,téter,positive,0,0,0,0,0,0,1,0,1,1
13285,tétine,positive,0,0,0,0,0,0,1,0,1,1
13286,téton,positive,0,0,0,0,0,0,1,0,1,1
13287,tétraédrique,positive,0,0,0,0,0,0,1,0,1,1
13288,tétu,negative,0,0,0,1,0,0,1,0,1,-1
13289,texte,positive,0,0,0,0,0,0,1,0,1,1
13292,textile,positive,0,0,0,0,0,0,1,0,1,1
13293,texto,positive,0,0,0,0,0,0,1,0,1,1
13294,textuellement,positive,0,0,0,0,0,0,1,0,1,1
13295,textural,positive,0,0,0,0,0,0,1,0,1,1
13296,texturale,positive,0,0,0,0,0,0,1,0,1,1
13297,texturales,positive,0,0,0,0,0,0,1,0,1,1
13298,texturaux,positive,0,0,0,0,0,0,1,0,1,1
13299,texture,positive,0,0,0,0,0,0,1,0,1,1
13300,thanksgiving,positive,0,0,0,0,0,0,1,0,1,1
13301,thé,positive,0,0,0,0,0,0,1,0,1,1
13302,théâtral,negative,0,0,0,0,0,0,1,0,1,-1
13303,théâtre,positive,1,0,0,0,0,0,1,0,1,1
13304,théisme,negative,0,0,0,0,0,1,1,0,1,-1
13305,thème,positive,0,0,0,0,0,0,1,0,1,1
13307,théocratie,positive,0,0,0,0,0,0,1,0,1,1
13308,théocratique,negative,0,1,1,1,0,0,1,0,1,-1
13309,théologie,positive,0,0,0,0,0,0,1,0,1,1
13310,théologique,positive,0,0,0,0,0,0,1,0,1,1
13311,théorème,positive,0,0,0,0,0,0,1,0,1,1
13312,théorie,positive,0,0,0,0,0,0,1,0,1,1
13313,théorique,negative,0,0,0,0,0,0,1,0,1,-1
13314,thérapeutique,positive,0,0,0,0,0,0,1,0,1,1
13315,thermique,positive,0,0,0,0,0,0,1,0,1,1
13316,thermocouple,positive,0,0,0,0,0,0,1,0,1,1
13317,thermodynamique,positive,0,0,0,0,0,0,1,0,1,1
13318,thermomètre,positive,0,0,0,0,0,0,1,0,1,1
13319,thermostat,positive,0,0,0,0,0,0,1,0,1,1
13320,thèse,positive,0,0,0,0,0,0,1,0,1,1
13321,thon,negative,0,0,0,0,0,0,1,0,1,-1
13322,thym,positive,0,0,0,0,0,0,1,0,1,1
13323,tiare,positive,0,0,0,0,0,0,1,0,1,1
13324,tibia,positive,0,0,0,0,0,0,1,0,1,1
13325,tic,negative,0,1,0,0,1,0,1,0,1,-1
13326,ticket,positive,0,0,0,0,0,0,1,0,1,1
13328,tiède,negative,0,0,0,0,0,0,1,0,1,-1
13329,tiers,positive,0,0,0,0,0,0,1,0,1,1
13330,tige,positive,0,1,0,0,0,0,1,0,1,1
13331,tigre,negative,0,1,0,0,0,0,1,0,1,-1
13332,tigrer,positive,0,0,0,0,0,0,1,0,1,1
13333,tilde,positive,0,0,0,0,0,0,1,0,1,1
13334,timbre,positive,0,0,0,0,0,0,1,0,1,1
13335,timbrer,negative,0,1,0,0,1,1,1,0,1,-1
13336,timide,negative,0,1,1,0,0,0,1,0,1,-1
13337,timidité,negative,0,1,1,0,0,0,1,0,1,-1
13338,tintement,positive,0,0,0,0,1,0,1,0,1,1
13339,tinter,positive,1,0,0,0,0,0,1,0,1,1
13340,tique,negative,0,0,0,0,0,0,1,0,1,-1
13341,tir,negative,0,1,1,1,1,0,1,0,1,-1
13343,tirage,positive,0,0,0,0,0,0,1,0,1,1
13344,tirant,negative,0,1,1,1,0,0,1,0,1,-1
13349,tiret,negative,0,1,1,0,0,0,1,0,1,-1
13350,tireur,negative,0,1,0,1,1,0,1,0,1,-1
13351,tiroir,positive,0,0,0,0,0,0,1,0,1,1
13352,tisser,positive,0,0,0,0,0,0,1,0,1,1
13353,tissu,positive,0,0,1,0,0,1,1,0,1,1
13354,titanesque,negative,0,1,0,0,0,0,1,0,1,-1
13355,titre,positive,0,0,0,0,0,0,1,0,1,1
13356,titrer,positive,0,0,0,0,0,0,1,0,1,1
13357,titulaire,positive,0,0,0,0,0,0,1,0,1,1
13358,titularisation,positive,0,0,0,0,0,0,1,0,1,1
13359,toast,positive,1,0,0,0,0,0,1,0,1,1
13360,toboggan,positive,0,1,0,0,1,0,1,0,1,1
13361,toge,positive,0,0,0,0,0,0,1,0,1,1
13362,toile,positive,0,0,0,0,0,0,1,0,1,1
13364,toilette,negative,0,0,0,0,0,1,1,0,1,-1
13365,toiletter,positive,0,0,0,0,0,0,1,0,1,1
13367,toison,positive,0,0,1,1,0,1,1,0,1,1
13368,toit,positive,0,0,0,0,0,0,1,0,1,1
13369,tolérer,positive,0,0,0,0,0,0,1,0,1,1
13370,tolérant,positive,0,0,0,0,0,0,1,0,1,1
13371,tollé,negative,0,1,0,1,1,1,1,0,1,-1
13372,tomahawk,positive,0,0,0,0,0,0,1,0,1,1
13373,tomber,negative,0,1,1,0,0,0,1,0,1,-1
13374,tombant,negative,0,0,1,0,0,0,1,0,1,-1
13375,tombe,negative,0,1,1,0,0,0,1,0,1,-1
13376,tombeau,negative,0,1,1,0,0,0,1,0,1,-1
13383,tombeur,positive,0,0,0,0,0,0,1,0,1,1
13384,tombola,positive,0,0,0,0,1,0,1,0,1,1
13385,tome,positive,0,0,0,0,0,0,1,0,1,1
13386,ton,positive,0,0,0,0,0,0,1,0,1,1
13389,tondre,negative,0,1,0,0,0,0,1,0,1,-1
13390,tonifiant,positive,1,0,0,0,0,0,1,0,1,1
13391,tonique,positive,1,0,0,0,0,0,1,0,1,1
13392,tonitruer,negative,0,1,0,1,1,0,1,0,1,-1
13393,tonitruant,negative,0,1,0,1,1,0,1,0,1,-1
13394,tonnage,negative,0,0,0,0,0,0,1,0,1,-1
13395,tonne,negative,0,0,0,0,0,0,1,0,1,-1
13396,tonneau,positive,0,0,0,0,0,0,1,0,1,1
13397,tonnelet,positive,0,0,0,0,0,0,1,0,1,1
13398,tonnelle,positive,0,0,0,0,0,0,1,0,1,1
13399,tonner,negative,0,1,0,1,1,0,1,0,1,-1
13400,tonnerre,negative,0,1,0,1,1,0,1,0,1,-1
13401,tonton,positive,0,0,0,0,0,0,1,0,1,1
13402,topaze,positive,0,0,0,0,0,0,1,0,1,1
13403,topographie,positive,0,0,0,0,0,0,1,0,1,1
13404,topographique,positive,0,0,0,0,0,0,1,0,1,1
13405,toquade,negative,0,0,0,0,0,0,1,0,1,-1
13406,toquer,negative,0,1,0,0,1,0,1,0,1,-1
13407,torche,positive,0,0,0,0,0,0,1,0,1,1
13408,tordre,negative,0,1,0,1,0,0,1,0,1,-1
13409,tornade,negative,0,1,0,1,0,0,1,0,1,-1
13410,torpille,negative,0,1,0,1,0,0,1,0,1,-1
13411,torpiller,negative,0,1,0,1,0,0,1,0,1,-1
13412,torrent,negative,0,1,0,1,0,0,1,0,1,-1
13413,torsader,positive,0,0,0,0,0,0,1,0,1,1
13414,torse,positive,0,0,0,0,0,0,1,0,1,1
13415,torsion,negative,0,1,0,0,0,0,1,0,1,-1
13416,tort,negative,0,1,1,1,0,1,1,0,1,-1
13417,tortue,positive,0,0,0,0,0,0,1,0,1,1
13418,torture,negative,0,1,1,1,0,1,1,0,1,-1
13419,torturer,negative,0,1,1,1,0,1,1,0,1,-1
13420,total,negative,0,0,0,0,0,0,1,0,1,-1
13421,totalement,positive,0,0,0,0,0,0,1,0,1,1
13422,totalité,positive,0,0,0,0,0,0,1,0,1,1
13423,totem,positive,0,0,0,0,0,0,1,0,1,1
13424,touche,positive,0,0,0,0,0,0,1,0,1,1
13425,toucher,positive,0,0,1,0,0,0,1,0,1,1
13427,touffe,negative,0,0,0,0,0,0,1,0,1,-1
13428,touffu,negative,0,0,0,0,0,1,1,0,1,-1
13429,tour,positive,0,0,0,1,1,1,1,0,1,1
13432,tourbe,negative,0,0,0,0,0,1,1,0,1,-1
13434,tourbillon,negative,0,1,0,0,1,0,1,0,1,-1
13435,tourbillonner,negative,0,1,0,0,1,0,1,0,1,-1
13436,tourelle,positive,0,0,0,0,0,0,1,0,1,1
13437,touriste,positive,0,0,0,0,0,0,1,0,1,1
13438,touristique,positive,0,0,0,0,0,0,1,0,1,1
13439,tourmaline,positive,0,0,0,0,0,0,1,0,1,1
13440,tourment,negative,0,1,1,1,0,0,1,0,1,-1
13441,tourmente,negative,0,1,1,1,0,0,1,0,1,-1
13442,tourmenter,negative,0,1,1,1,0,0,1,0,1,-1
13443,tournage,negative,0,1,0,1,0,0,1,0,1,-1
13444,tournant,negative,0,1,0,0,0,0,1,0,1,-1
13446,tournante,negative,0,1,0,0,0,0,1,0,1,-1
13447,tournée,positive,0,0,0,0,0,0,1,0,1,1
13448,tournevis,positive,0,0,0,0,0,0,1,0,1,1
13449,tournoi,positive,0,0,0,0,0,0,1,0,1,1
13450,tournure,positive,0,0,0,0,0,0,1,0,1,1
13454,tousser,negative,0,0,0,0,0,1,1,0,1,-1
13463,toux,negative,0,0,0,0,0,1,1,0,1,-1
13464,toxicologie,positive,0,0,0,0,0,0,1,0,1,1
13465,toxine,negative,0,1,0,0,0,0,1,0,1,-1
13466,toxique,negative,0,1,1,1,1,1,1,0,1,-1
13467,tracer,positive,0,0,0,0,0,0,1,0,1,1
13468,tracas,negative,0,1,1,1,0,0,1,0,1,-1
13469,tracasser,negative,0,1,1,1,0,0,1,0,1,-1
13470,tracassant,negative,0,1,1,1,0,0,1,0,1,-1
13471,trace,negative,0,0,0,0,0,1,1,0,1,-1
13472,tracé,positive,0,0,0,0,0,0,1,0,1,1
13474,trachée,positive,0,0,0,0,0,0,1,0,1,1
13475,tract,positive,0,1,0,0,0,0,1,0,1,1
13476,tracter,positive,0,0,0,0,0,0,1,0,1,1
13477,tracteur,positive,0,0,0,0,0,0,1,0,1,1
13478,traction,positive,0,0,0,0,0,0,1,0,1,1
13479,tradition,positive,0,0,0,0,0,0,1,0,1,1
13480,traditionnel,positive,0,0,0,0,0,0,1,0,1,1
13481,traduction,positive,0,0,0,0,0,0,1,0,1,1
13482,traductionse,negative,0,0,0,0,0,0,1,0,1,-1
13483,traductionses,negative,0,0,0,0,0,0,1,0,1,-1
13484,traductionss,negative,0,0,0,0,0,0,1,0,1,-1
13485,traduire,positive,0,0,0,0,0,0,1,0,1,1
13486,trafic,negative,0,0,1,0,0,0,1,0,1,-1
13487,tragédie,negative,0,1,1,0,1,0,1,0,1,-1
13488,tragique,negative,0,1,1,0,1,0,1,0,1,-1
13489,trahir,negative,0,0,1,1,1,1,1,0,1,-1
13490,trahison,negative,0,1,1,1,1,1,1,0,1,-1
13491,train,positive,0,0,0,0,0,0,1,0,1,1
13493,traîneau,positive,1,0,0,0,0,0,1,0,1,1
13494,traîner,negative,0,1,1,1,0,1,1,0,1,-1
13496,trait,positive,0,0,0,0,0,0,1,0,1,1
13498,traiter,positive,0,0,0,0,0,0,1,0,1,1
13499,traitement,positive,0,0,0,0,0,0,1,0,1,1
13501,traiteur,positive,0,0,0,0,0,0,1,0,1,1
13502,traîtrise,negative,0,1,1,1,1,0,1,0,1,-1
13503,trajectoire,positive,0,0,0,0,0,0,1,0,1,1
13504,tram,positive,0,0,0,0,0,0,1,0,1,1
13505,tramway,positive,0,0,0,0,0,0,1,0,1,1
13506,tranchant,negative,0,1,1,1,0,1,1,0,1,-1
13507,tranche,negative,0,0,0,0,0,0,1,0,1,-1
13508,trancher,negative,0,1,0,0,0,0,1,0,1,-1
13509,tranquille,positive,0,0,1,0,0,0,1,0,1,1
13510,tranquillement,positive,1,0,0,0,0,0,1,0,1,1
13511,tranquillité,positive,0,1,1,0,0,0,1,0,1,1
13512,transatlantique,positive,0,0,0,0,0,0,1,0,1,1
13513,transcendance,positive,0,0,0,0,1,0,1,0,1,1
13514,transcender,positive,0,0,0,0,0,0,1,0,1,1
13515,transcendantal,positive,0,0,0,0,0,0,1,0,1,1
13516,transcendant,positive,0,0,0,0,0,0,1,0,1,1
13517,transcendentaux,positive,0,0,0,0,0,0,1,0,1,1
13518,transcripteur,positive,0,0,0,0,0,0,1,0,1,1
13519,transcription,positive,0,0,0,0,0,0,1,0,1,1
13520,transcrire,positive,0,0,0,0,0,0,1,0,1,1
13521,transe,negative,0,1,0,0,0,0,1,0,1,-1
13522,transférer,positive,0,0,0,0,0,0,1,0,1,1
13523,transfert,positive,0,0,0,0,0,0,1,0,1,1
13525,transformation,negative,0,1,1,0,0,0,1,0,1,-1
13526,transformer,positive,0,0,0,0,0,0,1,0,1,1
13527,transfusion,positive,0,0,0,0,0,0,1,0,1,1
13528,transgression,negative,0,1,1,1,0,0,1,0,1,-1
13529,transir,positive,0,0,0,0,0,0,1,0,1,1
13530,transiter,positive,0,0,0,0,0,0,1,0,1,1
13531,transition,positive,0,0,0,0,0,0,1,0,1,1
13532,transitoire,negative,0,0,1,0,1,0,1,0,1,-1
13533,translocation,positive,0,0,0,0,0,0,1,0,1,1
13534,translucide,negative,0,1,1,0,0,0,1,0,1,-1
13535,transmettre,positive,0,0,0,0,0,0,1,0,1,1
13536,transmissible,negative,0,1,0,0,0,0,1,0,1,-1
13537,transmission,positive,0,0,0,0,0,0,1,0,1,1
13538,transmutation,positive,0,0,0,0,0,0,1,0,1,1
13539,transparence,positive,0,0,0,0,0,0,1,0,1,1
13540,transparent,positive,0,0,0,0,0,0,1,0,1,1
13541,transpercer,negative,0,1,1,1,0,0,1,0,1,-1
13542,transpirer,negative,0,0,0,0,0,1,1,0,1,-1
13543,transpiration,negative,0,1,0,0,0,1,1,0,1,-1
13544,transplantation,positive,0,0,0,0,0,0,1,0,1,1
13545,transplanter,positive,0,0,0,0,0,0,1,0,1,1
13546,transport,positive,0,0,0,0,0,0,1,0,1,1
13549,transporter,positive,0,0,0,0,0,0,1,0,1,1
13550,transporteur,positive,0,0,0,0,0,0,1,0,1,1
13551,transposer,positive,0,0,0,0,0,0,1,0,1,1
13552,transposition,positive,0,0,0,0,0,0,1,0,1,1
13553,transversal,negative,0,0,0,0,0,0,1,0,1,-1
13554,transversale,negative,0,0,0,0,0,0,1,0,1,-1
13555,trapu,negative,0,0,0,0,0,0,1,0,1,-1
13556,traquer,negative,0,1,0,0,0,0,1,0,1,-1
13557,traumatique,negative,0,1,1,1,1,0,1,0,1,-1
13558,traumatiser,negative,0,1,1,1,1,0,1,0,1,-1
13559,traumatisant,negative,0,1,1,1,1,0,1,0,1,-1
13560,travail,positive,0,0,0,0,1,0,1,0,1,1
13564,travailler,positive,0,0,0,0,0,0,1,0,1,1
13567,travailleur,positive,0,0,0,0,0,0,1,0,1,1
13568,traverser,positive,0,0,0,0,0,0,1,0,1,1
13569,traversier,positive,0,0,0,0,0,0,1,0,1,1
13570,travestir,negative,0,1,1,1,0,1,1,0,1,-1
13571,trébucher,negative,0,1,0,0,1,0,1,0,1,-1
13572,trèfle,positive,0,0,0,0,0,0,1,0,1,1
13573,treillage,positive,0,0,0,0,0,0,1,0,1,1
13574,treillis,negative,0,0,0,0,0,0,1,0,1,-1
13575,treize,positive,0,0,0,0,0,0,1,0,1,1
13576,treizième,negative,0,1,0,0,0,0,1,0,1,-1
13577,trek,positive,0,0,0,0,0,0,1,0,1,1
13578,tremblant,negative,0,1,0,1,0,0,1,0,1,-1
13579,tremblante,negative,0,1,1,1,0,0,1,0,1,-1
13580,tremblement,negative,0,1,1,1,1,0,1,0,1,-1
13582,trembler,negative,0,1,0,0,1,0,1,0,1,-1
13583,trémie,positive,0,0,0,0,0,0,1,0,1,1
13584,trempage,negative,0,0,1,0,0,1,1,0,1,-1
13585,tremper,negative,0,0,1,0,0,1,1,0,1,-1
13586,trémpée,negative,0,0,0,0,0,1,1,0,1,-1
13587,trépas,negative,0,1,1,0,0,0,1,0,1,-1
13588,trépied,positive,0,0,0,0,0,0,1,0,1,1
13596,trésor,positive,0,0,0,0,0,0,1,0,1,1
13597,trésorerie,positive,0,0,0,0,0,0,1,0,1,1
13598,trésorier,positive,0,0,0,0,0,0,1,0,1,1
13599,tressaillir,negative,0,1,1,1,1,1,1,0,1,-1
13600,tresse,positive,0,0,0,0,0,0,1,0,1,1
13601,tresser,positive,0,0,0,0,0,0,1,0,1,1
13602,treuil,positive,0,0,0,0,0,0,1,0,1,1
13603,trêve,positive,0,0,0,0,0,0,1,0,1,1
